doc_id,query_id,score,query_type,evaluated_at_cet,top_k,num_queries_total,num_query_types,qrels_source,data_source,experiment,method
vätskelager - mottagande av leveranser,vattenavgng handläggning,0.014492753623188406,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"behandling av dentoalveolära kirurgiska tillstånd, ftv",retinerad placnta,0.01639344262295082,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"obstretisk blödning, anestesiologisk handläggning, anestesi- och operationsavdelningen 95-96",retinerad placnta,0.01639344262295082,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"behandling av barn och unga, ftv",retinerad placnta,0.016129032258064516,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
placentaretention,retinerad placnta,0.016129032258064516,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"remissmallar till folktandvården och käkkirurgen, ftv",retinerad placnta,0.015873015873015872,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"placenta increta, percreta och acreta - sectio på interventionssalen, anestesi- och operationsavdelningen ing 96-96",retinerad placnta,0.015873015873015872,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
regelverk-2024-region-uppsalas-tandvårdsstöd-vs-tga,retinerad placnta,0.015625,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
tvillinggraviditet och -förlossning,retinerad placnta,0.015625,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
regelverk för region uppsalas tandvårdsstöd,retinerad placnta,0.015384615384615385,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"lateral rinotomi, plocklista",retinerad placnta,0.015384615384615385,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"oral kirurgi - diagnostik och behandling, ftv",retinerad placnta,0.015151515151515152,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"fosterövervakning, antenatal och intrapartal",retinerad placnta,0.015151515151515152,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"reimplantation, plocklista, barnoperation",retinerad placnta,0.014925373134328358,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
punktion ct-vägledd,retinerad placnta,0.014705882352941176,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
suprapubiskateter nyinläggning,retinerad placnta,0.014492753623188406,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"tillväxthämning, fetal",retinerad placnta,0.014285714285714285,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
sträckbehandling femur- och acetabularfraktur - ortopedi och handkirurgi,retinerad placnta,0.014084507042253521,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
blödning i sen graviditet,retinerad placnta,0.013888888888888888,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"pilonidalcysta, plocklista, barnoperation",retinerad placnta,0.0136986301369863,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"placentalösning, anestesi- och operationsavdelning ing 95-96",retinerad placnta,0.013513513513513514,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"sakrokolpopexi robotassisterad, kirurgoperation",bristnng sutur,0.02821939586645469,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"laparaskopisk pancreas svansrekonstruktion, enukleation, anop ing 95-96",bristnng sutur,0.01639344262295082,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"syndaktylidelning, plocklista, barnoperation",bristnng sutur,0.01639344262295082,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"ventrikelresektion, anop ing 95-96",bristnng sutur,0.016129032258064516,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"distal pancreasresektion robot, kirurgoperation",bristnng sutur,0.016129032258064516,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
sutur justerbar vid strabismoperation,bristnng sutur,0.015873015873015872,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
suturtagning käkspalt,bristnng sutur,0.015873015873015872,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
hornhinnetransplanterade patienter,bristnng sutur,0.015625,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
tonopen,bristnng sutur,0.015625,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
kejsarsnitt,bristnng sutur,0.015384615384615385,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"pankreas svansresektion robotassisterad, kirurgoperation",bristnng sutur,0.015384615384615385,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
tavi-transcatheter aortic valve implantation,bristnng sutur,0.015151515151515152,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
tandvardsrakning_delvis_skrivbar,bristnng sutur,0.015151515151515152,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"sfinkterprotes, plocklista, anestesi och operationsavdelningen vid samariterhemmet",bristnng sutur,0.014925373134328358,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"främre rektopexi laparoskopisk, plocklista kirurgoperation",bristnng sutur,0.014925373134328358,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"vnotes, plocklista, anestesi och operationsavdelningen vid samariterhemmet",bristnng sutur,0.014705882352941176,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
anestesi vid sectio på thoraxoperation,bristnng sutur,0.014492753623188406,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"laparaskopisk kolecystektomi med fryssnitt, plocklista, kirurgoperation",bristnng sutur,0.014492753623188406,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
asd- och pfo-slutning,bristnng sutur,0.014285714285714285,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
irit,bristnng sutur,0.014285714285714285,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"heparininfusion, biva",amninfusion kontroller,0.029726775956284153,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
thoraxdränage neo,amninfusion kontroller,0.027745885954841176,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
dinutuximab beta - barn,amninfusion kontroller,0.024624624624624628,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
medicinsk teknik ima 70f,amninfusion kontroller,0.021805752003771807,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
kontroller pre- och postoperativa thoraxkirurgavdelning,amninfusion kontroller,0.01639344262295082,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
fysikers förberedelser och kontroller inför behandlingsstart,amninfusion kontroller,0.016129032258064516,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"läkemedelshantering -lokal instruktion, barnspecialistmottagningen i enköping",amninfusion kontroller,0.016129032258064516,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
mosaiq - fysikers kontroller och förberedelser i mosaiq inför behandlingsstart,amninfusion kontroller,0.015873015873015872,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
infusioner på biva,amninfusion kontroller,0.015873015873015872,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
kärlförslutning,amninfusion kontroller,0.015625,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
lokal instruktion för läkemedelshantering akm as,amninfusion kontroller,0.015625,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
aortadissektion,amninfusion kontroller,0.015384615384615385,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
aclasta infusionsbehandling,amninfusion kontroller,0.015384615384615385,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
ö-transplantation - kunskapsunderlag,amninfusion kontroller,0.015151515151515152,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"läkemedelshantering, biva",amninfusion kontroller,0.015151515151515152,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
blodtransfusion i region uppsala,amninfusion kontroller,0.014925373134328358,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
njurdonator - kunskapsunderlag,amninfusion kontroller,0.014705882352941176,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
amnioinfusion under förlossningen,amninfusion kontroller,0.014705882352941176,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
strålsäkerhetskontroll av radiologisk utrustning,amninfusion kontroller,0.014492753623188406,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
lenus pro infusionspump - implantation,amninfusion kontroller,0.014492753623188406,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
läkarundersökning (status) av nyfödd,bilirbin nyfödd,0.031754032258064516,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
downs syndrom hos nyfödd,bilirbin nyfödd,0.03125763125763126,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
grundläggande omhändertagande av nyfött barn,bilirbin nyfödd,0.029211087420042643,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
neonatal hematologi,bilirbin nyfödd,0.02813852813852814,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"dokumentationsriktlinjer, obstetrik",bilirbin nyfödd,0.01639344262295082,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
neonatal metabola störningar,bilirbin nyfödd,0.01639344262295082,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
akut blodbeställning till nyfött barn,bilirbin nyfödd,0.016129032258064516,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
neonatala transporter,bilirbin nyfödd,0.015873015873015872,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"lkg, vårdprogram",bilirbin nyfödd,0.015625,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
rs-virusprofylax nyfödda,bilirbin nyfödd,0.015384615384615385,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"temperaturmätning, biva",bilirbin nyfödd,0.015151515151515152,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"infarter, biva",bilirbin nyfödd,0.014925373134328358,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"samverkan, utveckling och föräldraskap (suf)",bilirbin nyfödd,0.014705882352941176,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
neonatalvård i hemmet,bilirbin nyfödd,0.014705882352941176,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
mätning av vitalparametrar botbarn,bilirbin nyfödd,0.014492753623188406,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"leverbiopsi, barn",bilirbin nyfödd,0.014492753623188406,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
processkarta - neo - vård av nyfött barn från vecka 35 med andningsstörning,bilirbin nyfödd,0.014285714285714285,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"uppföljningsmottagning för nyfödda på barnspecialistmottagningarna i enköping, tierp och östhammar",bilirbin nyfödd,0.014084507042253521,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
vårdprogram neonatal hypoglykemi,bilirbin nyfödd,0.014084507042253521,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
betahemolyserande grupp a streptokocker (gas) hos nyfödda och nyförlösta,bilirbin nyfödd,0.013888888888888888,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"fosterövervakning, antenatal och intrapartal",deceleratoner variabla,0.032266458495966696,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
on-q painbuster®-kateter för kontinuerlig infusion av lokalbedövning efter lungkirurgi,deceleratoner variabla,0.03225806451612903,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
revealdosa,deceleratoner variabla,0.01639344262295082,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
amnioinfusion under förlossningen,deceleratoner variabla,0.015873015873015872,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
region uppsala årsredovisning 2020,deceleratoner variabla,0.015625,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
rondrutin tiva,deceleratoner variabla,0.015625,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
region uppsalas årsredovisning 2021,deceleratoner variabla,0.015384615384615385,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
tabell över kontroll av xvi-system,deceleratoner variabla,0.015384615384615385,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
årsredovisning 2019 region uppsala,deceleratoner variabla,0.015151515151515152,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"alkohol och graviditet, vårdprogram för barnmorskemottagningar i uppsala län och specialistmödravården akademiska sjukhuset",deceleratoner variabla,0.015151515151515152,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
uppr0113_region-uppsala_årsredovisning 2022_ta,deceleratoner variabla,0.014925373134328358,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
waran - praktisk handläggning,deceleratoner variabla,0.014925373134328358,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
årsredovisning landstinget i uppsala län 2016,deceleratoner variabla,0.014705882352941176,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"avantage exeter revision, plocklista ortopedoperation",deceleratoner variabla,0.014705882352941176,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
handläggning av förlossning hos kvinnor tidigare förlösta med kejsarsnitt,deceleratoner variabla,0.014492753623188406,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"avantage lubinus revision, plocklista ortopedoperation",deceleratoner variabla,0.014492753623188406,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
årsredovisning 2018_webb,deceleratoner variabla,0.014285714285714285,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"cytodos allo saa yngre än 40 år rd, hem 14100",deceleratoner variabla,0.014285714285714285,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"tillväxthämning, fetal",deceleratoner variabla,0.014084507042253521,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"cytodos allo all cy120 ftbi 8 eller 12gy ratg rd, hem 50359",deceleratoner variabla,0.014084507042253521,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"tilläggsbehandling vid parodontal sjukdom, ftv",retraktion uteres,0.01639344262295082,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
placentaretention,retraktion uteres,0.01639344262295082,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
fimosis och balanit - barn,retraktion uteres,0.016129032258064516,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
urologröntgenrond - le,retraktion uteres,0.016129032258064516,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"parodontalt och periimplantärt status, ftv",retraktion uteres,0.015873015873015872,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
urinretention obstetrik,retraktion uteres,0.015873015873015872,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
rehabilitering vid extensorsenskada,retraktion uteres,0.015625,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
retrograd uretrografi,retraktion uteres,0.015625,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"läkemedel - rekommenderade läkemedel, barn",retraktion uteres,0.015384615384615385,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
rektusdiastas - handläggning av - le och as,retraktion uteres,0.015384615384615385,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"urologi - kunskapsunderlag, postop.avd 101f",retraktion uteres,0.015151515151515152,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"nefrectomi robotassisterad, plocklista, barnoperation",retraktion uteres,0.014925373134328358,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"uretrektomi, plocklista, kirurgoperation",retraktion uteres,0.014705882352941176,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
benigna hysterektomier och myomektomier,retraktion uteres,0.014492753623188406,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
skulderdystoci,retraktion uteres,0.014285714285714285,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"diatermi, ortopedoperation",retraktion uteres,0.014084507042253521,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
sfinkterprotes - manlig inkontinens,retraktion uteres,0.013888888888888888,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
femurfraktur ortan,retraktion uteres,0.0136986301369863,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
bäckenreservoar,retraktion uteres,0.013513513513513514,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"osteodistraktion red, rigid external distraction , checklista operation käkkirurgen",retraktion uteres,0.013333333333333334,2 nyckelord med stavfel,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"sömnproblem vid funktionsnedsättning, processbeskrivning",co-sleeping råd,0.027651515151515153,2 nyckelord med synonymer,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
"råd om sovrutiner på 95f, förlossning, bb",co-sleeping råd,0.02565359477124183,2 nyckelord med synonymer,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
brännskadekompendium,co-sleeping råd,0.01639344262295082,2 nyckelord med synonymer,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
allmänremiss vårdbegäran konsultation,co-sleeping råd,0.01639344262295082,2 nyckelord med synonymer,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
allogen hsct utredning och förberedelser (sop) botbarn18417,co-sleeping råd,0.016129032258064516,2 nyckelord med synonymer,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
sänghantering kima riktlinjer,co-sleeping råd,0.016129032258064516,2 nyckelord med synonymer,2026-03-26T14:01:44+01:00,20,80,7,google_sheet,google_sheet,hybrid_e5_smaller_metadata,hybrid_e5
